project_id,project_name,reporting_month,month_number,ministry,sector,state,implementing_agency_type,original_cost_crore,latest_revised_cost_crore,cumulative_expenditure_crore,planned_duration_months,elapsed_duration_months,schedule_consumption_pct,expected_physical_progress_pct,physical_progress_pct,financial_progress_pct,progress_gap_pct,financial_physical_gap_pct,milestones_total,milestones_expected_to_date,milestones_delayed,milestone_delay_rate_pct,land_acquisition_delay,clearance_delay,contractor_delay,funding_issue,expenditure_ratio_pct,observable_risk_score,final_cost_overrun_pct,final_time_overrun_pct,final_cost_overrun_flag,final_time_overrun_flag,final_major_risk_flag,final_revised_cost_crore,final_actual_duration_months,dataset_split,cost_risk_probability,time_risk_probability,overall_risk_score,risk_level,risk_change,risk_change_3m,early_warning
PAI-03946,Demo Infrastructure Project 3946,2025-04,4,Ministry of Power,Steel,Andhra Pradesh,Infrastructure Authority,233.16,233.55,77.11,47,16,34.04,35.22,32.11,38.04,3.11,5.94,18,6,1.0,16.67,1.0,0.0,0.0,,33.02,17.72,0.62,13.29,0,1,1,234.62,54,test,60.94727,83.839005,72.393135,HIGH,-2.1774673,-5.034668,WATCH
PAI-03946,Demo Infrastructure Project 3946,2025-05,5,Ministry of Power,Steel,Andhra Pradesh,Infrastructure Authority,233.16,233.67,89.52,47,20,42.55,38.87,36.9,42.88,1.97,5.99,18,7,1.0,14.29,0.0,0.0,0.0,1.0,38.31,14.55,0.62,13.29,0,1,1,234.62,54,test,54.877068,85.26739,70.07223,HIGH,-2.3209076,-9.023933,WATCH
PAI-03946,Demo Infrastructure Project 3946,2025-06,6,Ministry of Power,Steel,Andhra Pradesh,Infrastructure Authority,233.16,233.79,106.67,47,24,51.06,46.34,41.96,42.6,4.39,0.64,18,9,1.0,11.11,0.0,1.0,0.0,0.0,45.62,11.52,0.62,13.29,0,1,1,234.62,54,test,50.71886,81.06901,65.893936,MEDIUM,-4.1782913,-8.676666,WATCH
PAI-03946,Demo Infrastructure Project 3946,2025-07,7,Ministry of Power,Steel,Andhra Pradesh,Infrastructure Authority,233.16,233.92,123.16,47,27,57.45,58.95,58.34,59.04,0.61,0.71,18,10,2.0,20.0,1.0,0.0,0.0,0.0,52.65,11.23,0.62,13.29,0,1,1,234.62,54,test,38.946304,80.84089,59.893597,MEDIUM,-6.0003395,-12.499538,WATCH
PAI-03946,Demo Infrastructure Project 3946,2025-08,8,Ministry of Power,Steel,Andhra Pradesh,Infrastructure Authority,233.16,234.06,142.63,47,31,65.96,69.1,61.17,67.99,7.94,6.82,18,12,0.0,0.0,0.0,0.0,0.0,0.0,60.94,20.84,0.62,13.29,0,1,1,234.62,54,test,29.695305,81.377754,55.536526,MEDIUM,-4.357071,-14.535702,WATCH
PAI-03946,Demo Infrastructure Project 3946,2025-09,9,Ministry of Power,Steel,Andhra Pradesh,Infrastructure Authority,233.16,234.19,153.89,47,35,74.47,76.86,77.26,83.56,-0.4,6.31,18,13,1.0,7.69,0.0,0.0,1.0,0.0,65.71,18.99,0.62,13.29,0,1,1,234.62,54,test,20.812893,78.79317,49.803032,MEDIUM,-5.733494,-16.090904,WATCH
PAI-03946,Demo Infrastructure Project 3946,2025-10,10,Ministry of Power,Steel,Andhra Pradesh,Infrastructure Authority,233.16,234.33,165.49,47,39,82.98,83.74,81.93,92.64,1.81,10.71,18,15,2.0,13.33,1.0,0.0,0.0,1.0,70.62,27.5,0.62,13.29,0,1,1,234.62,54,test,35.3976,82.96957,59.18358,MEDIUM,9.380547,-0.71001816,WATCH
PAI-03946,Demo Infrastructure Project 3946,2025-11,11,Ministry of Power,Steel,Andhra Pradesh,Infrastructure Authority,233.16,234.47,193.08,47,43,91.49,90.15,89.06,87.63,1.08,-1.44,18,16,2.0,12.5,0.0,0.0,0.0,0.0,82.35,20.21,0.62,13.29,0,1,1,234.62,54,test,6.3615704,81.50198,43.931778,MEDIUM,-15.251801,-11.604748,WATCH
PAI-03946,Demo Infrastructure Project 3946,2025-12,12,Ministry of Power,Steel,Andhra Pradesh,Infrastructure Authority,233.16,234.62,209.66,47,47,100.0,100.0,95.12,100.0,4.88,4.88,18,18,3.0,16.67,0.0,0.0,1.0,0.0,89.36,28.75,0.62,13.29,0,1,1,234.62,54,test,3.5489612,82.283745,42.91635,MEDIUM,-1.0154266,-6.8866806,WATCH
PAI-03948,Demo Infrastructure Project 3948,2025-01,1,Ministry of Housing & Urban Affairs,Transport & Logistics,Assam,PSU,265.63,267.56,23.41,44,4,9.09,7.65,6.37,10.25,1.28,3.89,28,2,1.0,50.0,1.0,0.0,1.0,1.0,8.75,29.54,14.32,30.66,1,1,1,303.66,58,test,87.06993,69.270226,78.170074,HIGH,,,WATCH
PAI-03948,Demo Infrastructure Project 3948,2025-02,2,Ministry of Housing & Urban Affairs,Transport & Logistics,Assam,PSU,265.63,270.06,42.1,44,7,15.91,18.34,15.54,23.57,2.81,8.03,28,4,2.0,50.0,0.0,0.0,0.0,1.0,15.59,19.87,14.32,30.66,1,1,1,303.66,58,test,90.7395,86.40794,88.573715,HIGH,10.403641,,CRITICAL
PAI-03948,Demo Infrastructure Project 3948,2025-03,3,Ministry of Housing & Urban Affairs,Transport & Logistics,Assam,PSU,265.63,272.84,61.98,44,11,25.0,25.87,27.29,38.98,-1.42,11.69,28,7,3.0,42.86,0.0,0.0,0.0,0.0,22.72,26.38,14.32,30.66,1,1,1,303.66,58,test,94.094864,84.69766,89.39626,HIGH,0.8225479,,CRITICAL
PAI-03948,Demo Infrastructure Project 3948,2025-04,4,Ministry of Housing & Urban Affairs,Transport & Logistics,Assam,PSU,265.63,275.81,89.46,44,15,34.09,32.82,29.26,38.65,3.57,9.39,28,9,2.0,22.22,0.0,0.0,1.0,0.0,32.43,31.14,14.32,30.66,1,1,1,303.66,58,test,85.485115,65.43191,75.45851,HIGH,-13.937752,-2.711563,WATCH
PAI-03948,Demo Infrastructure Project 3948,2025-05,5,Ministry of Housing & Urban Affairs,Transport & Logistics,Assam,PSU,265.63,278.93,105.83,44,18,40.91,41.21,33.7,48.21,7.51,14.51,28,11,3.0,27.27,0.0,1.0,0.0,0.0,37.94,33.35,14.32,30.66,1,1,1,303.66,58,test,90.094925,83.256256,86.67559,HIGH,11.217079,-1.8981247,CRITICAL
PAI-03948,Demo Infrastructure Project 3948,2025-06,6,Ministry of Housing & Urban Affairs,Transport & Logistics,Assam,PSU,265.63,282.19,134.35,44,22,50.0,51.09,45.86,,5.23,11.26,28,14,4.0,28.57,0.0,0.0,0.0,0.0,47.61,31.17,14.32,30.66,1,1,1,303.66,58,test,85.33048,75.81859,80.57454,HIGH,-6.1010513,-8.821724,WATCH
PAI-03948,Demo Infrastructure Project 3948,2025-07,7,Ministry of Housing & Urban Affairs,Transport & Logistics,Assam,PSU,265.63,285.55,149.45,44,26,59.09,61.9,53.24,69.8,8.66,16.56,28,16,7.0,43.75,1.0,0.0,0.0,0.0,52.34,43.74,14.32,30.66,1,1,1,303.66,58,test,97.14916,92.53812,94.843636,HIGH,14.269096,19.385124,CRITICAL
PAI-03948,Demo Infrastructure Project 3948,2025-08,8,Ministry of Housing & Urban Affairs,Transport & Logistics,Assam,PSU,265.63,289.01,172.41,44,29,65.91,68.72,64.17,73.9,4.55,9.73,28,18,8.0,44.44,1.0,1.0,0.0,0.0,59.66,38.03,14.32,30.66,1,1,1,303.66,58,test,93.21412,90.77308,91.9936,HIGH,-2.8500366,5.3180084,CRITICAL
PAI-03948,Demo Infrastructure Project 3948,2025-09,9,Ministry of Housing & Urban Affairs,Transport & Logistics,Assam,PSU,265.63,292.56,205.3,44,33,75.0,73.26,68.29,74.19,4.97,5.9,28,21,8.0,38.1,1.0,0.0,0.0,0.0,70.17,31.77,14.32,30.66,1,1,1,303.66,58,test,57.37525,77.352234,67.36374,MEDIUM,-24.62986,-13.2108,WATCH
PAI-03948,Demo Infrastructure Project 3948,2025-10,10,Ministry of Housing & Urban Affairs,Transport & Logistics,Assam,PSU,265.63,296.19,214.32,44,37,84.09,84.68,76.81,87.14,7.88,10.33,28,23,9.0,39.13,0.0,0.0,0.0,0.0,72.36,37.03,14.32,30.66,1,1,1,303.66,58,test,94.04924,78.208954,86.12909,HIGH,18.76535,-8.714546,CRITICAL
PAI-03948,Demo Infrastructure Project 3948,2025-11,11,Ministry of Housing & Urban Affairs,Transport & Logistics,Assam,PSU,265.63,299.89,230.83,44,40,90.91,89.09,81.04,91.58,8.05,10.54,28,25,10.0,40.0,0.0,0.0,0.0,0.0,76.97,37.89,14.32,30.66,1,1,1,303.66,58,test,94.80609,83.09266,88.94938,HIGH,2.8202896,-3.04422,CRITICAL
PAI-03948,Demo Infrastructure Project 3948,2025-12,12,Ministry of Housing & Urban Affairs,Transport & Logistics,Assam,PSU,265.63,303.66,258.35,44,44,100.0,99.42,89.58,100.0,9.84,10.42,28,28,10.0,35.71,0.0,0.0,0.0,0.0,85.08,40.18,14.32,30.66,1,1,1,303.66,58,test,84.241165,79.2976,81.76939,HIGH,-7.1799927,14.405647,WATCH
PAI-03953,Demo Infrastructure Project 3953,2025-01,1,Ministry of Steel,Mining,Rajasthan,Central Government Department,857.6,864.45,59.19,40,3,7.5,11.68,11.03,17.9,0.65,6.87,22,1,0.0,0.0,1.0,0.0,1.0,1.0,6.85,17.72,15.76,27.79,1,1,1,992.72,52,test,62.905224,83.25464,73.07993,HIGH,,,WATCH
PAI-03953,Demo Infrastructure Project 3953,2025-02,2,Ministry of Steel,Mining,Rajasthan,Central Government Department,857.6,873.33,192.34,40,7,17.5,18.93,11.13,21.38,7.79,10.25,22,3,1.0,33.33,0.0,0.0,0.0,0.0,22.02,27.02,15.76,27.79,1,1,1,992.72,52,test,78.741745,91.30288,85.022316,HIGH,11.942383,,CRITICAL
PAI-03953,Demo Infrastructure Project 3953,2025-03,3,Ministry of Steel,Mining,Rajasthan,Central Government Department,857.6,883.2,197.72,40,10,25.0,24.47,23.05,36.53,1.42,13.48,22,5,2.0,40.0,0.0,0.0,0.0,0.0,22.39,19.1,15.76,27.79,1,1,1,992.72,52,test,85.43622,93.70783,89.57202,HIGH,4.5497055,,CRITICAL
PAI-03953,Demo Infrastructure Project 3953,2025-04,4,Ministry of Steel,Mining,Rajasthan,Central Government Department,857.6,893.75,277.72,40,13,32.5,32.32,24.82,34.63,7.5,9.8,22,7,3.0,42.86,1.0,0.0,0.0,0.0,31.07,32.13,15.76,27.79,1,1,1,992.72,52,test,88.131004,95.39842,91.76471,HIGH,2.192688,18.684776,CRITICAL
PAI-03953,Demo Infrastructure Project 3953,2025-05,5,Ministry of Steel,Mining,Rajasthan,Central Government Department,857.6,904.86,354.81,40,17,42.5,38.33,32.77,38.33,5.56,5.55,22,9,1.0,11.11,0.0,0.0,0.0,0.0,39.21,16.26,15.76,27.79,1,1,1,992.72,52,test,47.707577,69.19933,58.453453,MEDIUM,-33.311256,-26.568863,WATCH
PAI-03953,Demo Infrastructure Project 3953,2025-06,6,Ministry of Steel,Mining,Rajasthan,Central Government Department,857.6,916.41,412.49,40,20,50.0,50.08,44.17,44.35,5.91,0.19,22,11,2.0,18.18,,0.0,0.0,0.0,45.01,16.08,15.76,27.79,1,1,1,992.72,52,test,55.675674,69.93116,62.803417,MEDIUM,4.349964,-26.768604,WATCH
PAI-03953,Demo Infrastructure Project 3953,2025-07,7,Ministry of Steel,Mining,Rajasthan,Central Government Department,857.6,928.36,476.48,40,23,57.5,57.95,51.45,55.8,6.5,4.36,22,12,3.0,25.0,1.0,0.0,1.0,0.0,51.33,36.93,15.76,27.79,1,1,1,992.72,52,test,67.03049,80.798546,73.91451,HIGH,11.111095,-17.850197,HIGH ALERT
PAI-03953,Demo Infrastructure Project 3953,2025-08,8,Ministry of Steel,Mining,Rajasthan,Central Government Department,857.6,940.66,567.44,40,27,67.5,70.52,68.77,72.05,1.74,3.28,22,14,4.0,28.57,0.0,0.0,1.0,0.0,60.32,24.52,15.76,27.79,1,1,1,992.72,52,test,52.145565,73.62445,62.88501,MEDIUM,-11.029503,4.4315567,WATCH
PAI-03953,Demo Infrastructure Project 3953,2025-09,9,Ministry of Steel,Mining,Rajasthan,Central Government Department,857.6,953.27,594.47,40,30,75.0,78.47,73.02,79.04,5.45,6.02,22,16,7.0,43.75,1.0,0.0,0.0,0.0,62.36,24.16,15.76,27.79,1,1,1,992.72,52,test,93.02372,92.24509,92.63441,HIGH,29.749397,29.83099,CRITICAL
PAI-03953,Demo Infrastructure Project 3953,2025-10,10,Ministry of Steel,Mining,Rajasthan,Central Government Department,857.6,966.17,703.11,40,33,82.5,81.13,78.23,,2.89,8.16,22,18,6.0,33.33,0.0,0.0,0.0,0.0,72.77,25.87,15.76,27.79,1,1,1,992.72,52,test,52.677147,86.738884,69.708015,MEDIUM,-22.926392,-4.206497,WATCH
PAI-03953,Demo Infrastructure Project 3953,2025-11,11,Ministry of Steel,Mining,Rajasthan,Central Government Department,857.6,979.32,741.03,40,37,92.5,91.38,84.41,100.0,6.97,15.59,22,20,,40.0,0.0,1.0,1.0,0.0,75.67,48.13,15.76,27.79,1,1,1,992.72,52,test,95.08257,94.49104,94.78681,HIGH,25.078796,31.901802,CRITICAL
PAI-03953,Demo Infrastructure Project 3953,2025-12,12,Ministry of Steel,Mining,Rajasthan,Central Government Department,857.6,992.72,795.86,40,40,100.0,97.86,90.11,99.17,7.75,9.06,22,22,3.0,13.64,0.0,0.0,0.0,0.0,80.17,26.73,15.76,27.79,1,1,1,992.72,52,test,88.19086,66.78874,77.4898,HIGH,-17.297012,-15.144608,WATCH
PAI-03957,Demo Infrastructure Project 3957,2025-01,1,Ministry of Steel,Mining,Odisha,State-linked Implementing Agency,324.45,324.82,27.84,92,8,8.7,7.99,10.18,15.14,-2.19,4.96,16,1,0.0,0.0,0.0,1.0,0.0,0.0,8.57,8.42,2.25,-5.53,0,0,0,331.74,92,test,43.77582,80.00608,61.89095,MEDIUM,,,WATCH
PAI-03957,Demo Infrastructure Project 3957,2025-02,2,Ministry of Steel,Mining,Odisha,State-linked Implementing Agency,324.45,325.3,62.58,92,15,16.3,15.59,17.64,23.0,-2.05,5.36,16,2,0.0,0.0,0.0,,0.0,0.0,19.24,3.24,2.25,-5.53,0,0,0,331.74,92,test,34.45568,75.25386,54.854774,MEDIUM,-7.036175,,WATCH
PAI-03957,Demo Infrastructure Project 3957,2025-03,3,Ministry of Steel,Mining,Odisha,State-linked Implementing Agency,324.45,325.83,76.53,92,23,25.0,24.75,19.87,,4.88,7.97,16,4,1.0,25.0,0.0,0.0,0.0,0.0,23.49,13.21,2.25,-5.53,0,0,0,331.74,92,test,51.580303,84.4247,68.002495,MEDIUM,13.14772,,WATCH
PAI-03957,Demo Infrastructure Project 3957,2025-04,4,Ministry of Steel,Mining,Odisha,State-linked Implementing Agency,324.45,326.4,94.94,92,31,33.7,36.07,34.53,43.88,1.53,9.34,16,5,1.0,20.0,0.0,0.0,1.0,0.0,29.09,26.29,2.25,-5.53,0,0,0,331.74,92,test,48.518658,79.847534,64.18309,MEDIUM,-3.8194046,2.292141,WATCH
PAI-03957,Demo Infrastructure Project 3957,2025-05,5,Ministry of Steel,Mining,Odisha,State-linked Implementing Agency,324.45,327.0,124.66,92,38,41.3,38.21,37.72,42.37,0.5,4.66,16,6,1.0,16.67,0.0,0.0,0.0,0.0,38.12,11.96,2.25,-5.53,0,0,0,331.74,92,test,33.01879,73.34731,53.183056,MEDIUM,-11.000034,-1.6717186,WATCH
PAI-03957,Demo Infrastructure Project 3957,2025-06,6,Ministry of Steel,Mining,Odisha,State-linked Implementing Agency,324.45,327.62,160.74,92,46,50.0,56.22,54.39,59.76,1.83,5.36,16,8,3.0,37.5,0.0,0.0,0.0,0.0,49.06,21.35,2.25,-5.53,0,0,0,331.74,92,test,56.49643,90.83599,73.66621,HIGH,20.48315,5.6637115,HIGH ALERT
PAI-03957,Demo Infrastructure Project 3957,2025-07,7,Ministry of Steel,Mining,Odisha,State-linked Implementing Agency,324.45,328.27,181.72,92,54,58.7,57.57,59.44,66.12,-1.87,6.68,16,9,2.0,22.22,0.0,0.0,0.0,0.0,55.36,12.94,2.25,-5.53,0,0,0,331.74,92,test,19.280416,73.23011,46.255264,MEDIUM,-27.410942,-17.927826,WATCH
PAI-03957,Demo Infrastructure Project 3957,2025-08,8,Ministry of Steel,Mining,Odisha,State-linked Implementing Agency,324.45,328.93,199.94,92,61,66.3,69.87,68.76,73.84,1.11,5.08,16,10,2.0,20.0,1.0,0.0,1.0,0.0,60.78,28.04,2.25,-5.53,0,0,0,331.74,92,test,19.672165,70.63756,45.154865,MEDIUM,-1.100399,-8.028191,WATCH
PAI-03957,Demo Infrastructure Project 3957,2025-09,9,Ministry of Steel,Mining,Odisha,State-linked Implementing Agency,324.45,329.61,218.03,92,69,75.0,74.4,68.87,70.54,5.52,1.67,16,12,2.0,16.67,0.0,0.0,,0.0,66.15,22.56,2.25,-5.53,0,0,0,331.74,92,test,12.92419,66.155464,39.539825,LOW,-5.61504,-34.12638,NORMAL
PAI-03957,Demo Infrastructure Project 3957,2025-10,10,Ministry of Steel,Mining,Odisha,State-linked Implementing Agency,324.45,330.31,235.96,92,77,83.7,80.15,74.03,77.25,6.11,3.21,16,13,4.0,30.77,0.0,0.0,0.0,0.0,71.44,23.23,2.25,-5.53,0,0,0,331.74,92,test,39.40545,84.18181,61.793625,MEDIUM,22.2538,15.538361,WATCH
PAI-03957,Demo Infrastructure Project 3957,2025-11,11,Ministry of Steel,Mining,Odisha,State-linked Implementing Agency,324.45,331.02,280.38,92,84,91.3,92.78,83.9,88.3,8.88,4.4,16,14,4.0,28.57,0.0,1.0,0.0,0.0,84.7,31.44,2.25,-5.53,0,0,0,331.74,92,test,3.343597,80.71143,42.027515,MEDIUM,-19.76611,-3.1273499,WATCH
PAI-03957,Demo Infrastructure Project 3957,2025-12,12,Ministry of Steel,Mining,Odisha,State-linked Implementing Agency,324.45,331.74,289.15,92,92,100.0,100.0,88.35,,11.65,1.18,16,16,6.0,37.5,1.0,0.0,1.0,0.0,87.16,40.77,2.25,-5.53,0,0,0,331.74,92,test,20.513672,90.7023,55.607986,MEDIUM,13.580471,16.068161,WATCH
PAI-03958,Demo Infrastructure Project 3958,2025-01,1,Ministry of Steel,Mining,Haryana,PSU,1466.36,1466.36,187.17,70,6,8.57,9.35,9.96,16.56,-0.61,6.61,10,0,0.0,0.0,0.0,0.0,,0.0,12.76,13.36,-0.45,38.08,0,1,1,1466.36,97,test,72.50356,77.60851,75.05604,HIGH,,,WATCH
PAI-03958,Demo Infrastructure Project 3958,2025-02,2,Ministry of Steel,Mining,Haryana,PSU,1466.36,1466.36,255.42,70,12,17.14,19.33,20.29,35.1,-0.96,14.81,10,1,0.0,0.0,0.0,0.0,0.0,0.0,17.42,12.86,-0.45,38.08,0,1,1,1466.36,97,test,84.48653,76.083115,80.28482,HIGH,5.2287827,,WATCH
PAI-03958,Demo Infrastructure Project 3958,2025-03,3,Ministry of Steel,Mining,Haryana,PSU,1466.36,1466.36,406.3,70,18,25.71,25.72,20.87,,4.84,6.99,10,2,1.0,50.0,0.0,0.0,1.0,0.0,27.71,30.14,-0.45,38.08,0,1,1,1466.36,97,test,91.091095,86.91433,89.002716,HIGH,8.7178955,,CRITICAL
PAI-03958,Demo Infrastructure Project 3958,2025-04,4,Ministry of Steel,Mining,Haryana,PSU,1466.36,1466.36,544.74,70,23,32.86,30.45,31.26,36.21,-0.81,4.95,10,3,1.0,33.33,0.0,0.0,1.0,0.0,37.15,27.89,-0.45,38.08,0,1,1,1466.36,97,test,74.73007,76.25852,75.4943,HIGH,-13.508415,0.43826294,WATCH
PAI-03958,Demo Infrastructure Project 3958,2025-05,5,Ministry of Steel,Mining,Haryana,PSU,1466.36,1466.36,577.94,70,29,41.43,40.33,41.23,48.61,-0.9,7.37,10,4,1.0,25.0,1.0,0.0,0.0,0.0,39.41,22.08,-0.45,38.08,0,1,1,1466.36,97,test,72.36442,74.142395,73.2534,HIGH,-2.2408981,-7.031418,WATCH
PAI-03958,Demo Infrastructure Project 3958,2025-06,6,Ministry of Steel,Mining,Haryana,PSU,1466.36,1466.36,702.03,70,35,50.0,52.37,54.18,59.88,-1.81,5.7,10,5,,20.0,0.0,1.0,,0.0,47.88,21.33,-0.45,38.08,0,1,1,1466.36,97,test,47.92906,62.60115,55.265106,MEDIUM,-17.988297,-33.73761,WATCH
PAI-03958,Demo Infrastructure Project 3958,2025-07,7,Ministry of Steel,Mining,Haryana,PSU,1466.36,1466.36,832.16,70,41,58.57,55.46,51.85,56.96,3.62,5.11,10,5,2.0,40.0,0.0,0.0,0.0,0.0,56.75,23.14,-0.45,38.08,0,1,1,1466.36,97,test,67.53941,82.003334,74.77137,HIGH,19.506264,-0.7229309,HIGH ALERT
PAI-03958,Demo Infrastructure Project 3958,2025-08,8,Ministry of Steel,Mining,Haryana,PSU,1466.36,1466.36,952.21,70,47,67.14,66.36,60.58,66.38,5.78,5.8,10,6,1.0,16.67,,0.0,1.0,0.0,64.94,27.79,-0.45,38.08,0,1,1,1466.36,97,test,27.399137,61.905575,44.652355,MEDIUM,-30.119015,-28.601048,WATCH
PAI-03958,Demo Infrastructure Project 3958,2025-09,9,Ministry of Steel,Mining,Haryana,PSU,1466.36,1466.36,1009.11,70,52,74.29,74.69,72.34,78.58,2.35,6.24,10,7,3.0,42.86,1.0,0.0,0.0,0.0,68.82,31.01,-0.45,38.08,0,1,1,1466.36,97,test,66.476234,85.7699,76.12306,HIGH,31.470707,20.857956,HIGH ALERT
PAI-03958,Demo Infrastructure Project 3958,2025-10,10,Ministry of Steel,Mining,Haryana,PSU,1466.36,1466.36,1178.49,70,58,82.86,82.58,72.96,71.31,9.62,-1.66,10,8,2.0,25.0,1.0,0.0,0.0,0.0,80.37,27.5,-0.45,38.08,0,1,1,1466.36,97,test,9.865228,75.469696,42.66746,MEDIUM,-33.4556,-32.10391,WATCH
PAI-03958,Demo Infrastructure Project 3958,2025-11,11,Ministry of Steel,Mining,Haryana,PSU,1466.36,1466.36,1324.51,70,64,91.43,88.2,82.47,84.59,5.74,2.12,10,9,3.0,33.33,0.0,0.0,,0.0,90.33,22.53,-0.45,38.08,0,1,1,1466.36,97,test,4.1211815,65.44769,34.784435,LOW,-7.883026,-9.86792,NORMAL
PAI-03958,Demo Infrastructure Project 3958,2025-12,12,Ministry of Steel,Mining,Haryana,PSU,1466.36,1466.36,1403.21,70,70,100.0,98.86,91.03,93.56,7.83,2.53,10,10,4.0,40.0,1.0,0.0,1.0,0.0,95.69,43.44,-0.45,38.08,0,1,1,1466.36,97,test,23.561543,74.051155,48.806347,MEDIUM,14.021912,-27.316715,WATCH
PAI-03959,Demo Infrastructure Project 3959,2025-01,1,Ministry of Road Transport & Highways,Transport & Logistics,West Bengal,State-linked Implementing Agency,626.7,632.51,68.42,72,6,8.33,5.56,5.26,17.02,0.3,11.76,17,1,0.0,0.0,0.0,0.0,0.0,0.0,10.82,13.11,18.26,24.57,1,1,1,741.14,90,test,67.69931,85.38182,76.540565,HIGH,,,WATCH
PAI-03959,Demo Infrastructure Project 3959,2025-02,2,Ministry of Road Transport & Highways,Transport & Logistics,West Bengal,State-linked Implementing Agency,626.7,640.03,104.99,72,12,16.67,13.78,16.04,21.4,-2.26,5.36,17,2,1.0,50.0,0.0,0.0,0.0,0.0,16.4,22.4,18.26,24.57,1,1,1,741.14,90,test,68.073364,85.29777,76.68556,HIGH,0.14499664,,WATCH
PAI-03959,Demo Infrastructure Project 3959,2025-03,3,Ministry of Road Transport & Highways,Transport & Logistics,West Bengal,State-linked Implementing Agency,626.7,648.39,172.6,72,18,25.0,23.68,21.49,29.47,2.18,7.98,17,4,1.0,25.0,0.0,0.0,,0.0,26.62,17.08,18.26,24.57,1,1,1,741.14,90,test,62.643497,82.97199,72.80775,HIGH,-3.8778152,,WATCH
PAI-03959,Demo Infrastructure Project 3959,2025-04,4,Ministry of Road Transport & Highways,Transport & Logistics,West Bengal,State-linked Implementing Agency,626.7,657.32,188.08,72,24,33.33,34.42,34.27,43.9,0.15,9.63,17,5,1.0,20.0,0.0,0.0,0.0,0.0,28.61,16.23,18.26,24.57,1,1,1,741.14,90,test,56.49252,76.43162,66.46207,MEDIUM,-6.34568,-10.078499,WATCH
PAI-03959,Demo Infrastructure Project 3959,2025-05,5,Ministry of Road Transport & Highways,Transport & Logistics,West Bengal,State-linked Implementing Agency,626.7,666.73,265.98,72,30,41.67,37.87,28.33,32.63,9.54,4.3,17,7,2.0,28.57,0.0,0.0,0.0,0.0,39.89,23.35,18.26,24.57,1,1,1,741.14,90,test,64.41855,87.69176,76.05516,HIGH,9.593094,-0.6304016,WATCH
PAI-03959,Demo Infrastructure Project 3959,2025-06,6,Ministry of Road Transport & Highways,Transport & Logistics,West Bengal,State-linked Implementing Agency,626.7,676.51,317.95,72,36,50.0,47.79,50.77,53.53,-2.98,2.76,17,8,2.0,25.0,0.0,1.0,0.0,1.0,47.0,7.99,18.26,24.57,1,1,1,741.14,90,test,49.553154,84.38088,66.967026,MEDIUM,-9.088135,-5.840721,WATCH
PAI-03959,Demo Infrastructure Project 3959,2025-07,7,Ministry of Road Transport & Highways,Transport & Logistics,West Bengal,State-linked Implementing Agency,626.7,686.64,326.84,72,42,58.33,57.37,55.09,66.59,2.28,11.5,17,9,3.0,33.33,1.0,0.0,0.0,0.0,47.6,31.42,18.26,24.57,1,1,1,741.14,90,test,87.50955,84.84034,86.17495,HIGH,19.207924,19.712883,CRITICAL
PAI-03959,Demo Infrastructure Project 3959,2025-08,8,Ministry of Road Transport & Highways,Transport & Logistics,West Bengal,State-linked Implementing Agency,626.7,697.05,398.87,72,48,66.67,64.32,61.41,70.4,2.91,8.99,17,11,4.0,36.36,0.0,0.0,0.0,1.0,57.22,25.91,18.26,24.57,1,1,1,741.14,90,test,83.15613,83.13687,83.1465,HIGH,-3.02845,7.091339,WATCH
PAI-03959,Demo Infrastructure Project 3959,2025-09,9,Ministry of Road Transport & Highways,Transport & Logistics,West Bengal,State-linked Implementing Agency,626.7,707.73,451.14,72,54,75.0,70.54,64.44,78.4,6.1,13.96,17,12,,25.0,0.0,1.0,0.0,0.0,63.74,38.81,18.26,24.57,1,1,1,741.14,90,test,75.105484,83.02034,79.06291,HIGH,-4.0835876,12.095886,WATCH
PAI-03959,Demo Infrastructure Project 3959,2025-10,10,Ministry of Road Transport & Highways,Transport & Logistics,West Bengal,State-linked Implementing Agency,626.7,718.65,493.77,72,60,83.33,82.12,77.23,85.68,4.89,8.45,17,14,6.0,42.86,0.0,0.0,0.0,0.0,68.71,32.26,18.26,24.57,1,1,1,741.14,90,test,94.65316,90.77126,92.71221,HIGH,13.6493,6.537262,CRITICAL
PAI-03959,Demo Infrastructure Project 3959,2025-11,11,Ministry of Road Transport & Highways,Transport & Logistics,West Bengal,State-linked Implementing Agency,626.7,729.79,560.42,72,66,91.67,92.99,82.09,92.82,10.9,10.73,17,15,5.0,33.33,0.0,0.0,0.0,0.0,76.79,33.73,18.26,24.57,1,1,1,741.14,90,test,87.172455,86.945564,87.059006,HIGH,-5.653206,3.912506,CRITICAL
PAI-03959,Demo Infrastructure Project 3959,2025-12,12,Ministry of Road Transport & Highways,Transport & Logistics,West Bengal,State-linked Implementing Agency,626.7,741.14,581.77,72,72,100.0,100.0,84.42,81.05,15.58,-3.37,17,17,5.0,29.41,0.0,0.0,0.0,0.0,78.5,31.53,18.26,24.57,1,1,1,741.14,90,test,96.24663,89.02178,92.63421,HIGH,5.575203,13.571297,CRITICAL
